account_id,account_owner,amount,authorized_date,authorized_datetime,category,category_id,check_number,counterparties,date,datetime,iso_currency_code,logo_url,merchant_entity_id,merchant_name,name,payment_channel,pending,pending_transaction_id,personal_finance_category_icon_url,transaction_code,transaction_id,transaction_type,unofficial_currency_code,website,item_id,institution_id,location.address,location.city,location.region,location.postal_code,location.country,location.lat,location.lon,location.store_number,payment_meta.reference_number,payment_meta.ppd_id,payment_meta.payee,payment_meta.by_order_of,payment_meta.payer,payment_meta.payment_method,payment_meta.payment_processor,payment_meta.reason,personal_finance_category.confidence_level,personal_finance_category.detailed,personal_finance_category.primary
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,77.0,2024-12-22,,,,,"[{'name': 'HSBC', 'type': 'financial_institution', 'website': 'hsbc.com', 'logo_url': 'https://plaid-counterparty-logos.plaid.com/hsbc_299.png', 'confidence_level': 'VERY_HIGH', 'entity_id': '0qmAB9BDQj5Ok0ke7ppJZ9ORdQdK7o0VnOmeZ', 'phone_number': None}]",2024-12-22,,GBP,,,,HSBC PLC LOANS,other,False,,https://plaid-category-icons.plaid.com/PFC_LOAN_PAYMENTS.png,,PJJlKDDK3EuAX6d1pApLsvXB45lnWZCo4JA85,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,49.0,2024-12-22,,,,,"[{'name': 'Klarna', 'type': 'financial_institution', 'website': 'klarna.com', 'logo_url': 'https://plaid-counterparty-logos.plaid.com/klarna_29.png', 'confidence_level': 'VERY_HIGH', 'entity_id': '0dWp5ypk7648r2Kb2AdMMwXywzqoEm7BgNm2B', 'phone_number': None}]",2024-12-22,,GBP,,,Klarna,Klarna,other,False,,https://plaid-category-icons.plaid.com/PFC_LOAN_PAYMENTS.png,,411Rx55x7Vig716edgdysEXb6Wmx8ehJxkL9R,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,LOAN_PAYMENTS
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,19.0,2024-12-22,,,,,"[{'name': 'Microsoft', 'type': 'merchant', 'website': 'microsoft.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/microsoft_635.png', 'confidence_level': 'VERY_HIGH', 'entity_id': 'wQn4M4dwnYzpK156NqjykAN4DJ0KbrEOLZZ8W', 'phone_number': None}]",2024-12-22,,GBP,https://plaid-merchant-logos.plaid.com/microsoft_635.png,wQn4M4dwnYzpK156NqjykAN4DJ0KbrEOLZZ8W,Microsoft,Microsoft,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,VBB3dDDdPgiB63p4gBgoiKqGv8XrWQH9JREoA,place,,microsoft.com,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_ELECTRONICS,GENERAL_MERCHANDISE
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,64.0,2024-12-22,,,,,"[{'name': 'Nutmeg', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-22,,GBP,,,Nutmeg,Nutmeg,online,False,,https://plaid-category-icons.plaid.com/PFC_TRANSFER_OUT.png,,MJJ8yDDyrZuKZV4dzKzghy4JM8w5mzTLoz1zq,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,TRANSFER_OUT_INVESTMENT_AND_RETIREMENT_FUNDS,TRANSFER_OUT
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,36.0,2024-12-22,,,,,"[{'name': 'Park Veterinary Centre', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-22,,GBP,,,Park Veterinary Centre,Park Veterinary Centre,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,l66kbnnbv1fnRMbwgngkT4NwymlRBvcpvJRJ9,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_PET_SUPPLIES,GENERAL_MERCHANDISE
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,55.0,2024-12-22,,,,,"[{'name': 'Trainline', 'type': 'merchant', 'website': 'thetrainline.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/trainline_1818.png', 'confidence_level': 'VERY_HIGH', 'entity_id': 'DX8mgJd5wjJ506J1XkzmLgo12BLV42ZkA0QE3', 'phone_number': None}]",2024-12-22,,GBP,https://plaid-merchant-logos.plaid.com/trainline_1818.png,DX8mgJd5wjJ506J1XkzmLgo12BLV42ZkA0QE3,Trainline,Trainline,in store,False,,https://plaid-category-icons.plaid.com/PFC_TRANSPORTATION.png,,rvvxrnnrz5c5X8PbD5DAHQXP3JbVljt7vo1GE,place,,thetrainline.com,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,TRANSPORTATION_PUBLIC_TRANSIT,TRANSPORTATION
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,175.0,2024-12-21,,,,,"[{'name': 'Bupa', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-21,,GBP,,,Bupa,BUPA UK,online,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_SERVICES.png,,xvvjanna4Xcg5bMnGgGBsnZ78WMzEwf6ENeQV,special,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_SERVICES_INSURANCE,GENERAL_SERVICES
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,51.0,2024-12-21,,,,,"[{'name': 'Harrods', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-21,,GBP,,,Harrods,Harrods,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,GJJMWDDW9kuw8n1GzwzRS3GMbD8LXPI648o8W,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_DEPARTMENT_STORES,GENERAL_MERCHANDISE
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,258.0,2024-12-21,,,,,[],2024-12-21,,GBP,,,,Last Orders Drink,in store,False,,https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,,DJJegDDgbwu17ovpV1VrSLoWRDvrXgt38nJ7G,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,14.99,,,,,,"[{'name': 'Netflix', 'type': 'merchant', 'website': 'netflix.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/netflix_675.png', 'confidence_level': 'VERY_HIGH', 'entity_id': '3LEY2bJ6W1vkoaBjgVg3qBgYVEzD6p8d1dQdY', 'phone_number': None}]",2024-12-21,,GBP,https://plaid-merchant-logos.plaid.com/netflix_675.png,3LEY2bJ6W1vkoaBjgVg3qBgYVEzD6p8d1dQdY,Netflix,Netflix,online,False,,https://plaid-category-icons.plaid.com/PFC_ENTERTAINMENT.png,,MJJ8yDDyrZuKZV4dzKzghy4JM8w5mzTLoz1NB,place,,netflix.com,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,ENTERTAINMENT_TV_AND_MOVIES,ENTERTAINMENT
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,8.99,2024-12-21,,,,,"[{'name': 'Shop', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'LOW', 'entity_id': None, 'phone_number': None}]",2024-12-21,,GBP,,,Shop,Pet Shop,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,QllqrDDrxWfkJBEbrkrPT3NaXD9WJVIwdzDZd,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_PET_SUPPLIES,GENERAL_MERCHANDISE
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,10.0,2024-12-19,,,,,"[{'name': 'Royal Mail', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-20,,GBP,,,Royal Mail,123456789 Royal Mail,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_SERVICES.png,,W33xaDDaj4C7bZDn878KHKPVkNBQX3H6GvjXN,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_SERVICES_POSTAGE_AND_SHIPPING,GENERAL_SERVICES
yww74nn4NbU5DbRL757zHVJgdkwVEQt48Z1Qy,,25.0,2024-12-19,,,,,[],2024-12-20,,GBP,,,,CREDIT CARD 3333 PAYMENT *//,in store,False,,https://plaid-category-icons.plaid.com/PFC_LOAN_PAYMENTS.png,,kvvlnWWn9mc4LVkDd4dlI93wZ79NWGuLbw1a4,special,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,LOAN_PAYMENTS
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,52.0,2024-12-20,,,,,[],2024-12-20,,GBP,,,,HMRC,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,aQQZ1bb1g3fkoxEPpkpRTdkAQJorvzuZ9PDXD,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,GENERAL_MERCHANDISE
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,12.0,2024-12-20,,,,,"[{'name': 'Starbucks', 'type': 'merchant', 'website': 'starbucks.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/starbucks_956.png', 'confidence_level': 'VERY_HIGH', 'entity_id': 'NZAJQ5wYdo1W1p39X5q5gpb15OMe39pj4pJBb', 'phone_number': None}]",2024-12-20,,GBP,https://plaid-merchant-logos.plaid.com/starbucks_956.png,NZAJQ5wYdo1W1p39X5q5gpb15OMe39pj4pJBb,Starbucks,Starbucks,in store,False,,https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,,Xxxd4WW47wcwPaJ68w8ESv1PEJ6aL8CbRyL9J,place,,starbucks.com,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,FOOD_AND_DRINK_COFFEE,FOOD_AND_DRINK
yww74nn4NbU5DbRL757zHVJgdkwVEQt48Z1Qy,,25.0,2024-12-19,,,,,"[{'name': 'Amazon', 'type': 'merchant', 'website': 'amazon.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/amazon_44.png', 'confidence_level': 'VERY_HIGH', 'entity_id': '2gOwmq9qK56K60oDm3eLrREV2B2mVadkRn8MW', 'phone_number': None}]",2024-12-20,,GBP,https://plaid-merchant-logos.plaid.com/amazon_44.png,2gOwmq9qK56K60oDm3eLrREV2B2mVadkRn8MW,Amazon,amazon.co.uk,online,True,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,l66kbnnbv1fnRMbwgngkT4NwoB48P5fpvJmND,digital,,amazon.com,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,GENERAL_MERCHANDISE
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,121.0,2024-12-19,,,,,"[{'name': 'Aldi', 'type': 'merchant', 'website': 'aldi.us', 'logo_url': 'https://plaid-merchant-logos.plaid.com/aldi_35.png', 'confidence_level': 'VERY_HIGH', 'entity_id': 'AMamYD94X7y1krYK1EBYYyoe7192Kaq5aE42n', 'phone_number': None}]",2024-12-19,,GBP,https://plaid-merchant-logos.plaid.com/aldi_35.png,AMamYD94X7y1krYK1EBYYyoe7192Kaq5aE42n,Aldi,Aldi,in store,False,,https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,,W33xaDDaj4C7bZDn878KHKPVkNBQX3H6GvjBd,place,,aldi.us,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK
vvvNxnnxdRcqrGJoyqyRHwPVxlQw1DCqZPGDv,,1000.0,,,,,,[],2024-12-19,,GBP,,,,CD DEPOSIT .INITIAL.,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,vvvNxnnxdRcqrGJoyqyRHwPzLdwm9MTqDlZLr,special,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,GENERAL_MERCHANDISE
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,51.0,2024-12-19,,,,,"[{'name': 'Nottinghill Pharmacy', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-19,,GBP,,,Nottinghill Pharmacy,Nottinghill Pharmacy,in store,False,,https://plaid-category-icons.plaid.com/PFC_MEDICAL.png,,5kkldmmdeVFyXBM6mymWIAjK4Qq8boF5Dg8Jy,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,MEDICAL_PHARMACIES_AND_SUPPLEMENTS,MEDICAL
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,17.0,2024-12-19,,,,,"[{'name': 'Star Food And Wine', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-19,,GBP,,,Star Food And Wine,Star Food And Wine,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,8ggrNEENMRiEM7kBLELyHb8k4wd3XAFWyz8NE,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_CONVENIENCE_STORES,GENERAL_MERCHANDISE
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,39.0,2024-12-18,,,,,"[{'name': 'Diamond Insurance', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-18,,GBP,,,Diamond Insurance,Diamond Insurance,online,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_SERVICES.png,,7ooK4DD4ZVseRKPzoeo6IaXwd89LeWFdGjxwk,special,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_SERVICES_INSURANCE,GENERAL_SERVICES
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,31.0,2024-12-18,,,,,"[{'name': 'Sports', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'LOW', 'entity_id': None, 'phone_number': None}]",2024-12-18,,GBP,,,Sports,Reydon Sports,in store,False,,https://plaid-category-icons.plaid.com/PFC_ENTERTAINMENT.png,,l66kbnnbv1fnRMbwgngkT4NwymlRBvcpvJR6V,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,ENTERTAINMENT
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,-500.0,2024-12-18,,,,,"[{'name': 'Ryanair', 'type': 'merchant', 'website': 'ryanair.com/gb/en', 'logo_url': 'https://plaid-merchant-logos.plaid.com/ryanair_1556.png', 'confidence_level': 'VERY_HIGH', 'entity_id': 'mA0RjEBQDjMWKAKoQy8ODmqwapozBV2mB1XKB', 'phone_number': None}]",2024-12-18,,GBP,https://plaid-merchant-logos.plaid.com/ryanair_1556.png,mA0RjEBQDjMWKAKoQy8ODmqwapozBV2mB1XKB,Ryanair,Ryanair **** REFUND ****,in store,False,,https://plaid-category-icons.plaid.com/PFC_TRAVEL.png,,eLLpgWWgAJfXANM6lXl7IrlGxqd8WmirwEmPr,special,,ryanair.com/gb/en,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,TRAVEL_FLIGHTS,TRAVEL
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,55.0,2024-12-18,,,,,"[{'name': 'Takeway', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-18,,GBP,,,Takeway,takeaway,online,False,,https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,,googEWWEnJsmdjMzymyDhG39gRVKePTEXr59d,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,-500.0,2024-12-17,,,,,[],2024-12-17,,GBP,,,,BANK TRANSFER,other,False,,https://plaid-category-icons.plaid.com/PFC_TRANSFER_IN.png,,bZZMLWWLkjfzrdk9ZzZ7Uloer3xvWKimwz7rW,special,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,TRANSFER_IN_ACCOUNT_TRANSFER,TRANSFER_IN
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,42.0,2024-12-17,,,,,"[{'name': 'Blue Planet Aquarium', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-17,,GBP,,,Blue Planet Aquarium,Blue Planet Aquarium,in store,False,,https://plaid-category-icons.plaid.com/PFC_ENTERTAINMENT.png,,mvvKmnnmR9c741xnZ7ZKHGlmvj6Q8NTg5PX8x,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,ENTERTAINMENT_OTHER_ENTERTAINMENT,ENTERTAINMENT
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,56.0,2024-12-17,,,,,"[{'name': 'Brighouse Swimming Pool & Fitness Centre', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-17,,GBP,,,Brighouse Swimming Pool & Fitness Centre,Brighouse Swimming Pool & Fitness Centre,in store,False,,https://plaid-category-icons.plaid.com/PFC_PERSONAL_CARE.png,,kvvlnWWn9mc4LVkDd4dlI93wvAQP7etLbwoa5,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,PERSONAL_CARE
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,52.0,2024-12-17,,,,,"[{'name': 'First Direct Arena', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-17,,GBP,,,First Direct Arena,First Direct Arena,in store,False,,https://plaid-category-icons.plaid.com/PFC_ENTERTAINMENT.png,,QllqrDDrxWfkJBEbrkrPT3NaXD9WJVIwdzDjG,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,ENTERTAINMENT_OTHER_ENTERTAINMENT,ENTERTAINMENT
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,4.33,2024-12-17,,,,,"[{'name': 'Pret A Manger', 'type': 'merchant', 'website': 'pret.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/pret_a_manger_776.png', 'confidence_level': 'VERY_HIGH', 'entity_id': 'K172mgkYODR47W5ERMy0zbrMjMvq08qebpKMa', 'phone_number': None}]",2024-12-17,,GBP,https://plaid-merchant-logos.plaid.com/pret_a_manger_776.png,K172mgkYODR47W5ERMy0zbrMjMvq08qebpKMa,Pret A Manger,Pret A Manger,in store,False,,https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,,W33xaDDaj4C7bZDn878KHKPVkNBQX3H6Gvjxd,place,,pret.com,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,FOOD_AND_DRINK_FAST_FOOD,FOOD_AND_DRINK
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,12.0,2024-12-17,,,,,"[{'name': 'Tesco', 'type': 'merchant', 'website': 'tesco.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/tesco_1001.png', 'confidence_level': 'VERY_HIGH', 'entity_id': 'p2jaz5bN7MREq6eMBw1gZzDn7WyrZEn2yWZZK', 'phone_number': None}]",2024-12-17,,GBP,https://plaid-merchant-logos.plaid.com/tesco_1001.png,p2jaz5bN7MREq6eMBw1gZzDn7WyrZEn2yWZZK,Tesco,Tesco,in store,False,,https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,,QllqrDDrxWfkJBEbrkrPT3NaXD9WJVIwdzDBG,place,,tesco.com,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,39.0,2024-12-16,,,,,"[{'name': 'Adidas', 'type': 'merchant', 'website': 'adidas.com', 'logo_url': 'https://plaid-merchant-logos.plaid.com/adidas_16.png', 'confidence_level': 'VERY_HIGH', 'entity_id': '5w9DQXA8gzNyboXeWOpOOv748b2BZnZaMnrA1', 'phone_number': None}]",2024-12-16,,GBP,https://plaid-merchant-logos.plaid.com/adidas_16.png,5w9DQXA8gzNyboXeWOpOOv748b2BZnZaMnrA1,Adidas,Adidas,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,Xxxd4WW47wcwPaJ68w8ESv1PEJ6aL8CbRyLJE,place,,adidas.com,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_SPORTING_GOODS,GENERAL_MERCHANDISE
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,79.0,2024-12-16,,,,,"[{'name': 'Budget Insurance', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-16,,GBP,,,Budget Insurance,Budget Insurance,online,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_SERVICES.png,,eLLpgWWgAJfXANM6lXl7IrlGxqd8WmirwEmx4,special,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_SERVICES_INSURANCE,GENERAL_SERVICES
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,20.0,2024-12-16,,,,,"[{'name': 'Planet Spice', 'type': 'merchant', 'website': None, 'logo_url': None, 'confidence_level': 'VERY_HIGH', 'entity_id': None, 'phone_number': None}]",2024-12-16,,GBP,,,Planet Spice,Planet Spice,in store,False,,https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,,ovvzlnnlqLca4pPy9a9AHjPMwZb795co3rbvA,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,FOOD_AND_DRINK_RESTAURANT,FOOD_AND_DRINK
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,89.4,2024-12-15,,,,,"[{'name': ""Sainsbury's"", 'type': 'merchant', 'website': 'sainsburys.co.uk', 'logo_url': 'https://plaid-merchant-logos.plaid.com/sainsburys_854.png', 'confidence_level': 'VERY_HIGH', 'entity_id': 'K3m42QNJkAjvyX3n2npbmw56yK5mrnZdJL9V3', 'phone_number': None}]",2024-12-16,,GBP,https://plaid-merchant-logos.plaid.com/sainsburys_854.png,K3m42QNJkAjvyX3n2npbmw56yK5mrnZdJL9V3,Sainsbury's,Sainsbury's,in store,False,,https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,,vvvNxnnxdRcqrGJoyqyRHwPzZ3bpdxtqDl1VB,place,,sainsburys.co.uk,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,FOOD_AND_DRINK_GROCERIES,FOOD_AND_DRINK
bZZMLWWLkjfzrdk9ZzZ7UlojK1bl8DFm6J9wg,,72.0,2024-12-15,,,,,[],2024-12-15,,GBP,,,,HMRC,in store,False,,https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,,MJJ8yDDyrZuKZV4dzKzghy4JM8w5mzTLoz1mB,place,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,GENERAL_MERCHANDISE
mvvKmnnmR9c741xnZ7ZKHGlANaZGb5tgQlK57,,-4.22,2024-12-15,,,,,[],2024-12-15,,GBP,,,,INTRST PYMNT,other,False,,https://plaid-category-icons.plaid.com/PFC_INCOME.png,,yww74nn4NbU5DbRL757zHVJ3LoV1ezt4Q58gz,special,,,googEWWEnJsmdjMzymyDhG3E3K1zEecggb9Aq,ins_117238,,,,,,,,,,,,,,,,,UNKNOWN,INCOME_WAGES,INCOME
