TransactionID_ieee,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301,V302,V303,V304,V305,V306,V307,V308,V309,V310,V311,V312,V313,V314,V315,V316,V317,V318,V319,V320,V321,TransactionTS_ieee,guid,TransactionID_bank,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,card1_sim,TransactionTS_bank
2988995,0,141396,352.09,W,16081,555.0,150.0,visa,226.0,debit,441.0,87.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141396.0,b285ae50-d711-4bb7-b8c1-e534a53d28f2,TX002430,AC00464,83.6,2023-12-29 18:29:23,Debit,San Jose,D000236,79.227.202.117,M090,ATM,47,Doctor,192,1,13899.24,2024-11-04 08:09:19,464.0,1703874563
2988996,0,141402,185.95,W,4090,490.0,150.0,visa,226.0,debit,310.0,87.0,3.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,6.0,3.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141402.0,512fbb82-5b1f-4c6f-bc02-aff2811985ee,TX001577,AC00059,65.11,2023-09-07 16:47:49,Debit,Nashville,D000204,223.32.70.156,M026,ATM,34,Engineer,150,1,8485.14,2024-11-04 08:08:55,59.0,1694105269
2988997,0,141439,150.0,R,10486,514.0,150.0,mastercard,219.0,credit,184.0,87.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141439.0,d2816ad2-6573-4c82-b04c-264785f84290,TX000036,AC00267,124.76,2023-10-16 16:32:56,Debit,Seattle,D000042,59.145.242.13,M002,Branch,49,Engineer,45,1,5764.72,2024-11-04 08:06:23,267.0,1697473976
2988998,0,141440,30.0,W,7323,555.0,150.0,visa,226.0,debit,170.0,87.0,5.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,60.0,5.0,243.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,120.9499969482422,30.0,0.0,120.9499969482422,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141440.0,a708593b-fd03-4880-84f6-d9f24f1aa62d,TX001575,AC00139,18.35,2023-09-18 16:40:59,Debit,Nashville,D000685,83.80.89.29,M035,Branch,21,Student,78,1,1293.39,2024-11-04 08:10:06,139.0,1695055259
2988999,0,141447,30.0,W,1546,111.0,150.0,visa,226.0,debit,494.0,87.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.95000076293945,0.0,0.0,57.95000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141447.0,ef935975-86d5-4559-993e-ffff4e98e47e,TX000977,AC00007,466.64,2023-09-04 16:57:31,Debit,Las Vegas,D000327,131.41.45.13,M082,ATM,58,Doctor,11,1,10915.11,2024-11-04 08:09:20,7.0,1693846651
2989000,1,141458,40.24,C,1976,545.0,185.0,visa,102.0,credit,,,24.0,270.0,0.0,29.0,0.0,29.0,29.0,32.0,0.0,47.0,71.0,71.0,129.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141458.0,b56b6488-be71-4d6d-a79b-d1d6ef15316f,TX000054,AC00055,169.5,2023-09-07 16:51:27,Debit,San Diego,D000442,42.219.228.159,M036,Branch,28,Student,142,1,918.88,2024-11-04 08:08:58,55.0,1694105487
2989001,0,141458,51.5,W,16883,111.0,150.0,visa,226.0,debit,272.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141458.0,16dca7d5-7e4a-4fb7-ab3b-ee380838b49a,TX001177,AC00363,436.8,2023-11-16 16:30:01,Debit,Houston,D000033,153.178.166.93,M098,Branch,36,Engineer,213,1,4515.43,2024-11-04 08:06:59,363.0,1700152201
2989002,0,141465,113.952,C,16578,545.0,185.0,visa,226.0,credit,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141465.0,06efa2e1-e806-48cf-a56b-c57b71289337,TX001504,AC00400,64.58,2023-12-04 18:06:30,Debit,El Paso,D000647,21.190.11.223,M056,Branch,55,Retired,173,1,6292.29,2024-11-04 08:11:27,400.0,1701713190
2989003,0,141468,50.0,H,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141468.0,9c479e9c-648e-478d-92e6-6bb91032c2ff,TX002373,AC00260,95.23,2023-10-16 18:47:17,Debit,Denver,D000287,5.252.94.135,M077,Online,20,Student,60,3,966.88,2024-11-04 08:11:38,260.0,1697482037
2989004,0,141475,151.0,W,7919,194.0,150.0,mastercard,202.0,debit,272.0,87.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141475.0,f9523c04-53ee-4682-b4f0-122ca33fec3e,TX001439,AC00179,1831.02,2023-09-15 17:31:42,Credit,Columbus,D000246,141.121.30.32,M012,Online,62,Doctor,83,1,11498.01,2024-11-04 08:10:52,179.0,1694799102
2989005,0,141477,40.0,W,10447,490.0,150.0,visa,226.0,debit,315.0,87.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141477.0,479f4e49-b62a-406c-a7e4-ab23f78db718,TX000017,AC00317,555.8,2023-10-30 16:52:49,Credit,Austin,D000671,53.218.177.171,M048,Branch,19,Student,158,1,1131.26,2024-11-04 08:07:35,317.0,1698684769
2989006,0,141480,100.0,W,1870,555.0,150.0,visa,226.0,debit,337.0,87.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141480.0,a221b73d-d591-4a0b-bccd-ab7c40cbac44,TX000129,AC00053,38.15,2023-09-07 16:07:40,Debit,Mesa,D000687,77.21.150.75,M005,Online,26,Student,108,1,303.68,2024-11-04 08:07:42,53.0,1694102860
2989007,1,141482,59.0,W,7826,481.0,150.0,mastercard,224.0,debit,387.0,87.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,5.0,9.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,6.0,6.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,806.0,473.0,0.0,118.0,0.0,59.0,59.0,118.0,118.0,0.0,688.0,414.0,0.0,0.0,0.0,141482.0,3e028fb7-0724-4b00-a603-c11eab61a27b,TX000512,AC00153,1116.48,2023-09-18 17:44:50,Debit,San Diego,D000633,164.75.163.220,M057,ATM,51,Engineer,55,1,447.53,2024-11-04 08:11:35,153.0,1695059090
2989008,0,141486,34.95,W,12501,490.0,150.0,visa,226.0,debit,204.0,87.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141486.0,2dee5dc7-e377-417d-b481-39c0938a6c40,TX000318,AC00310,350.94,2023-10-30 17:17:51,Debit,Colorado Springs,D000154,100.137.90.188,M013,ATM,20,Student,64,1,221.56,2024-11-04 08:10:35,310.0,1698686271
2989009,0,141493,30.95,W,3056,268.0,150.0,visa,166.0,debit,441.0,87.0,86.0,88.0,0.0,0.0,57.0,41.0,0.0,0.0,65.0,0.0,71.0,0.0,225.0,58.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,305.8999938964844,0.0,0.0,137.89999389648438,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,141493.0,60c67657-a325-4e35-84ba-41762e10d8d6,TX000449,AC00093,70.23,2023-09-13 16:18:07,Debit,Memphis,D000293,146.47.189.38,M066,ATM,38,Doctor,260,1,11624.93,2024-11-04 08:07:16,93.0,1694621887
2989010,0,141495,49.0,W,7919,194.0,150.0,mastercard,202.0,debit,181.0,87.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,142.5,142.5,142.5,49.0,49.0,0.0,49.0,49.0,49.0,49.0,44.5,44.5,44.5,49.0,49.0,49.0,141495.0,7a7418ab-a932-4cf7-ad28-e7be241ae585,TX002270,AC00197,25.77,2023-10-02 16:32:31,Debit,Memphis,D000428,93.170.203.44,M054,Online,68,Retired,18,1,4331.54,2024-11-04 08:06:40,197.0,1696264351
2989011,0,141499,100.0,W,8613,272.0,150.0,mastercard,224.0,debit,191.0,87.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,1.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141499.0,7274aa61-312b-4983-a1be-319c57318365,TX001700,AC00244,152.34,2023-10-12 17:10:20,Debit,Omaha,D000128,110.64.1.201,M044,Branch,55,Doctor,115,1,6853.51,2024-11-04 08:08:11,244.0,1697130620
2989012,0,141524,115.0,W,10776,512.0,150.0,visa,166.0,debit,337.0,87.0,6.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,20.0,5.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141524.0,4a67103c-0030-493e-a22b-9d47ce9381ce,TX000455,AC00264,611.11,2023-10-18 18:32:31,Debit,Detroit,D000215,141.201.46.191,M045,ATM,20,Student,282,4,919.84,2024-11-04 08:11:12,264.0,1697653951
2989013,0,141531,85.95,W,4090,490.0,150.0,visa,226.0,debit,310.0,87.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,16.0,2.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,179.9499969482422,0.0,0.0,179.9499969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141531.0,c3602f6a-f785-40b8-a64c-84376efe4bf6,TX000366,AC00092,632.69,2023-09-12 16:28:38,Debit,Denver,D000455,211.97.88.141,M047,ATM,80,Retired,76,1,4363.74,2024-11-04 08:09:26,92.0,1694536118
2989014,0,141538,107.95,W,12866,303.0,150.0,visa,226.0,debit,330.0,87.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141538.0,5f5ce29c-786f-4702-a71b-91e3230e8437,TX001915,AC00347,137.84,2023-11-13 16:03:01,Debit,Omaha,D000553,195.226.203.234,M069,ATM,27,Student,83,1,1000.35,2024-11-04 08:09:26,347.0,1699891381
2989015,0,141552,353.0,W,1444,490.0,150.0,visa,166.0,debit,441.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141552.0,48eca288-fd03-4559-b89c-740654ca646b,TX001879,AC00047,750.95,2023-09-08 18:16:31,Debit,Chicago,D000551,136.105.231.135,M100,Branch,78,Retired,27,1,5134.37,2024-11-04 08:11:09,47.0,1694196991
2989016,0,141574,40.0,W,18132,567.0,150.0,mastercard,117.0,debit,476.0,87.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,1.0,112.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,60.0,60.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,7.0,33.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,7.0,43.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,540.0,2189.0,1365.0,0.0,354.0,0.0,85.0,0.0,0.0,0.0,540.0,1835.0,1280.0,0.0,0.0,0.0,141574.0,5e307d08-1553-44dd-bf9f-85ae41a6e29b,TX001880,AC00460,0.84,2024-01-01 16:45:56,Debit,Austin,D000527,136.172.149.77,M036,ATM,52,Engineer,31,1,2207.54,2024-11-04 08:07:14,460.0,1704127556
2989017,0,141584,300.0,W,15205,270.0,150.0,visa,166.0,debit,315.0,87.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,1.0,133.0,4.0,9.0,5.0,0.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1270.0,2880.0,1520.0,0.0,1310.0,250.0,600.0,900.0,600.0,670.0,670.0,670.0,6.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1887.5,3497.5,2137.5,0.0,1310.0,0.0,250.0,0.0,0.0,0.0,917.5,1217.5,917.5,970.0,970.0,970.0,141584.0,8bc0b93a-21f1-4d21-9d22-1ae28edc0989,TX000122,AC00358,63.34,2023-11-17 16:02:02,Credit,Detroit,D000434,69.82.61.135,M028,Online,46,Doctor,165,1,11174.94,2024-11-04 08:10:13,358.0,1700236922
