,TransactionID,UserID,AccountID,TransactionType,TransactionAmt,Merchant,Category,Channel,CustomerAge,CustomerOccupation,IncomeBracket,PreferredSpendingCategory,RiskProfile,CreditScore,LoanEligibilityScore,CustomerTenure,MostInterestedProduct,AvgMonthlySpend,isFraud,TransactionYear,TransactionMonth,TransactionDay
6883,139,U035,ACC10034,Credit,25,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,12
6884,140,U035,ACC10034,Credit,40,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,12
6885,141,U035,ACC10034,Credit,117,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,12
6886,142,U035,ACC10034,Credit,20,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,12
6887,143,U035,ACC10034,Credit,40,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,12
6888,144,U035,ACC10034,Credit,36.95,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,12
6889,145,U035,ACC10034,Credit,29,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,15
6890,146,U035,ACC10034,Credit,117,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,15
6891,147,U035,ACC10034,Credit,60,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,15
6892,148,U035,ACC10034,Credit,58.95,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,15
6893,149,U035,ACC10034,Credit,40,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,15
6894,150,U035,ACC10034,Credit,35.889,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,15
6895,151,U035,ACC10034,Credit,30,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,15
6896,152,U035,ACC10034,Debit,50,DineWell,Dining,Physical store,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,19
6897,153,U035,ACC10034,Debit,125,DineWell,Dining,Physical store,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,19
6898,154,U035,ACC10034,Debit,25,DineWell,Dining,Physical store,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,19
6899,155,U035,ACC10034,Debit,35,DineWell,Dining,Physical store,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,19
6900,156,U035,ACC10034,Debit,25,DineWell,Dining,Physical store,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,19
6901,157,U035,ACC10034,Debit,125,DineWell,Dining,Physical store,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,19
6902,158,U035,ACC10034,Debit,70,DineWell,Dining,Physical store,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,19
6903,159,U035,ACC10034,Debit,204.97,DineWell,Dining,Physical store,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,19
6904,160,U035,ACC10034,Debit,100,DineWell,Dining,Physical store,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,19
6905,161,U035,ACC10034,Debit,58.95,DineWell,Dining,Physical store,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,19
6906,162,U035,ACC10034,Debit,159.95,DineWell,Dining,Physical store,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,19
6907,163,U035,ACC10034,Debit,250,DineWell,Dining,Physical store,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,19
6908,164,U035,ACC10034,Debit,36.5,DineWell,Dining,Physical store,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,19
6909,165,U035,ACC10034,Debit,57.95,DineWell,Dining,Physical store,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,19
6910,166,U035,ACC10034,Debit,22.839,NetConnect,Utilities,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,3
6911,167,U035,ACC10034,Debit,12.97,NetConnect,Utilities,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,3
6912,168,U035,ACC10034,Debit,115,NetConnect,Utilities,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,3
6913,169,U035,ACC10034,Debit,100,NetConnect,Utilities,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,3
6914,170,U035,ACC10034,Debit,83,NetConnect,Utilities,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,3
6915,171,U035,ACC10034,Debit,186,NetConnect,Utilities,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,3
6916,172,U035,ACC10034,Debit,14.26,NetConnect,Utilities,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,3
6917,173,U035,ACC10034,Debit,75,NetConnect,Utilities,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,3
6918,174,U035,ACC10034,Debit,150,TripEasy,Travel,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,6
6919,175,U035,ACC10034,Debit,68.5,TripEasy,Travel,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,6
6920,176,U035,ACC10034,Debit,77,TripEasy,Travel,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,6
6921,177,U035,ACC10034,Debit,60,TripEasy,Travel,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,6
6922,178,U035,ACC10034,Debit,75,TripEasy,Travel,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,6
6923,179,U035,ACC10034,Debit,50,TripEasy,Travel,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,6
6924,180,U035,ACC10034,Debit,59,TripEasy,Travel,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,6
6925,181,U035,ACC10034,Debit,23.443,TripEasy,Travel,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,6
6926,182,U035,ACC10034,Debit,30,TripEasy,Travel,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,6
6927,183,U035,ACC10034,Debit,50,TripEasy,Travel,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,6
6928,184,U035,ACC10034,Debit,117,TripEasy,Travel,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,6
6929,185,U035,ACC10034,Debit,108.51,TripEasy,Travel,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,6
6930,186,U035,ACC10034,Debit,59,TripEasy,Travel,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,6
6931,187,U035,ACC10034,Credit,16.95,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,8
6932,188,U035,ACC10034,Credit,117,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,8
6933,189,U035,ACC10034,Credit,39,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,8
6934,190,U035,ACC10034,Credit,40,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,8
6935,191,U035,ACC10034,Credit,54.5,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,8
6936,192,U035,ACC10034,Credit,117,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,8
6937,193,U035,ACC10034,Credit,54.5,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,8
6938,194,U035,ACC10034,Credit,75,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,8
6939,195,U035,ACC10034,Credit,200,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,8
6940,196,U035,ACC10034,Credit,77.95,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,8
6941,197,U035,ACC10034,Credit,49.47,Unknown,Unknown,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,8
6942,198,U035,ACC10034,Debit,141,DineWell,Dining,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,9
6943,199,U035,ACC10034,Debit,88.5,DineWell,Dining,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,9
6944,200,U035,ACC10034,Debit,108.95,DineWell,Dining,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,9
6945,201,U035,ACC10034,Debit,100,DineWell,Dining,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,9
6946,202,U035,ACC10034,Debit,280,DineWell,Dining,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,9
6947,203,U035,ACC10034,Debit,15,DineWell,Dining,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,9
6948,204,U035,ACC10034,Debit,40,DineWell,Dining,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,9
6949,205,U035,ACC10034,Debit,77.95,DineWell,Dining,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,9
6950,206,U035,ACC10034,Debit,156,DineWell,Dining,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,9
6951,207,U035,ACC10034,Debit,100,DineWell,Dining,Online,45,Bartender,25K-50K,Utilities,High,610,0.56,22,Savings Account,76.78704478,0,2024,2,9
6952,1,U036,ACC10035,Credit,57.822,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,1
6953,2,U036,ACC10035,Credit,250,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,1
6954,3,U036,ACC10035,Credit,34.95,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,1
6955,4,U036,ACC10035,Credit,35,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,1
6956,5,U036,ACC10035,Credit,57.95,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,1
6957,6,U036,ACC10035,Credit,25,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,1
6958,7,U036,ACC10035,Credit,66.885,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,1
6959,8,U036,ACC10035,Credit,100,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,1
6960,9,U036,ACC10035,Credit,107.95,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,1
6961,10,U036,ACC10035,Credit,2267.47,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,1
6962,11,U036,ACC10035,Credit,50,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,1
6963,12,U036,ACC10035,Credit,75,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,10
6964,13,U036,ACC10035,Credit,475,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,10
6965,14,U036,ACC10035,Credit,72.99,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,10
6966,15,U036,ACC10035,Credit,20,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,10
6967,16,U036,ACC10035,Credit,150,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,10
6968,17,U036,ACC10035,Credit,1011.95,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,10
6969,18,U036,ACC10035,Credit,428.73,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,1,2024,1,10
6970,19,U036,ACC10035,Credit,90,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,10
6971,20,U036,ACC10035,Credit,30,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,10
6972,21,U036,ACC10035,Credit,500,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,10
6973,22,U036,ACC10035,Credit,134.95,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,12
6974,23,U036,ACC10035,Debit,117,MediCare,Healthcare,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,15
6975,24,U036,ACC10035,Debit,19.093,MediCare,Healthcare,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,15
6976,25,U036,ACC10035,Debit,30,MediCare,Healthcare,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,15
6977,26,U036,ACC10035,Debit,57.95,MediCare,Healthcare,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,15
6978,27,U036,ACC10035,Debit,156,MediCare,Healthcare,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,15
6979,28,U036,ACC10035,Debit,29.545,MediCare,Healthcare,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,15
6980,29,U036,ACC10035,Debit,25,MediCare,Healthcare,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,15
6981,30,U036,ACC10035,Debit,226,MediCare,Healthcare,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,15
6982,31,U036,ACC10035,Debit,15,MediCare,Healthcare,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,15
6983,32,U036,ACC10035,Debit,30,MediCare,Healthcare,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,15
6984,33,U036,ACC10035,Debit,35,MiscShop,Others,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,17
6985,34,U036,ACC10035,Debit,360,MiscShop,Others,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,17
6986,35,U036,ACC10035,Debit,117,MiscShop,Others,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,17
6987,36,U036,ACC10035,Debit,156,MiscShop,Others,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,17
6988,37,U036,ACC10035,Debit,209.95,MiscShop,Others,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,17
6989,38,U036,ACC10035,Debit,54.5,MiscShop,Others,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,17
6990,39,U036,ACC10035,Debit,58.95,MiscShop,Others,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,17
6991,40,U036,ACC10035,Debit,214.128,MiscShop,Others,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,17
6992,41,U036,ACC10035,Debit,49,MiscShop,Others,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,17
6993,42,U036,ACC10035,Credit,34.95,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,2
6994,43,U036,ACC10035,Credit,5.4,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,2
6995,44,U036,ACC10035,Credit,150,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,2
6996,45,U036,ACC10035,Credit,82.95,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,2
6997,46,U036,ACC10035,Credit,10,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,2
6998,47,U036,ACC10035,Credit,59.95,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,2
6999,48,U036,ACC10035,Credit,127.788,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,2
7000,49,U036,ACC10035,Credit,369.95,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,2
7001,50,U036,ACC10035,Credit,24.047,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,2
7002,51,U036,ACC10035,Credit,85.192,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,2
7003,52,U036,ACC10035,Credit,138.5,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,2
7004,53,U036,ACC10035,Credit,34.95,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,2
7005,54,U036,ACC10035,Debit,23.25,TripEasy,Travel,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,20
7006,55,U036,ACC10035,Debit,77,TripEasy,Travel,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,20
7007,56,U036,ACC10035,Debit,29.062,TripEasy,Travel,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,20
7008,57,U036,ACC10035,Debit,30,TripEasy,Travel,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,20
7009,58,U036,ACC10035,Debit,40,TripEasy,Travel,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,20
7010,59,U036,ACC10035,Debit,59,TripEasy,Travel,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,20
7011,60,U036,ACC10035,Debit,39,TripEasy,Travel,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,20
7012,61,U036,ACC10035,Debit,291.95,TripEasy,Travel,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,20
7013,62,U036,ACC10035,Debit,183.45,TripEasy,Travel,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,20
7014,63,U036,ACC10035,Debit,21.147,TripEasy,Travel,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,20
7015,64,U036,ACC10035,Credit,100,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,22
7016,65,U036,ACC10035,Credit,107.95,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,22
7017,66,U036,ACC10035,Credit,77.99,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,22
7018,67,U036,ACC10035,Credit,150,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,22
7019,68,U036,ACC10035,Credit,35.95,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,22
7020,69,U036,ACC10035,Credit,34,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,22
7021,70,U036,ACC10035,Credit,150,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,22
7022,71,U036,ACC10035,Credit,57.95,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,22
7023,72,U036,ACC10035,Credit,48.95,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,23
7024,73,U036,ACC10035,Credit,274.95,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,23
7025,74,U036,ACC10035,Credit,108.5,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,23
7026,75,U036,ACC10035,Credit,50,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,23
7027,76,U036,ACC10035,Credit,54.5,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,23
7028,77,U036,ACC10035,Credit,141,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,23
7029,78,U036,ACC10035,Credit,59,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,23
7030,79,U036,ACC10035,Credit,26.95,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,23
7031,80,U036,ACC10035,Credit,30,Unknown,Unknown,Online,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,23
7032,81,U036,ACC10035,Credit,554,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,24
7033,82,U036,ACC10035,Credit,161,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,24
7034,83,U036,ACC10035,Credit,44.5,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,24
7035,84,U036,ACC10035,Credit,49,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,24
7036,85,U036,ACC10035,Credit,445,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,24
7037,86,U036,ACC10035,Credit,435,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,24
7038,87,U036,ACC10035,Credit,150,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,24
7039,88,U036,ACC10035,Credit,80,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,24
7040,89,U036,ACC10035,Credit,30.95,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,24
7041,90,U036,ACC10035,Credit,30.95,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,24
7042,91,U036,ACC10035,Credit,42.95,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,24
7043,92,U036,ACC10035,Credit,107,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,24
7044,93,U036,ACC10035,Credit,77.95,Unknown,Unknown,Physical store,31,Housekeeper,25K-50K,Groceries,Low,766,0.7,18,Credit Card,136.5493615,0,2024,1,24
